census,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,tot,population
170317301001015,2820.0,2955.0,1727.0,809.0,470.0,155.0,163.0,155.0,185.0,413.0,1094.0,2967.0,13913.0,50.0
170315502001041,2995.0,2436.0,2132.0,1252.0,650.0,392.0,293.0,294.0,294.0,376.0,727.0,1822.0,13663.0,33.0
170314004001012,6544.0,5583.0,5546.0,2844.0,1876.0,1135.0,643.0,533.0,602.0,784.0,1720.0,4487.0,32297.0,86.0
170317501001018,860.0,821.0,655.0,322.0,241.0,116.0,112.0,103.0,103.0,161.0,338.0,857.0,4689.0,23.0
170311507003003,5619.0,5164.0,3929.0,1837.0,1333.0,503.0,436.0,439.0,410.0,798.0,1945.0,5575.0,27988.0,56.0
170315607002043,1298.0,1000.0,833.0,403.0,157.0,46.0,26.0,29.0,35.0,78.0,269.0,728.0,4902.0,6.0
170316503022022,2387.0,2287.0,1432.0,748.0,492.0,251.0,213.0,220.0,194.0,288.0,776.0,2031.0,11319.0,29.0
170312516003006,5026.0,5227.0,3217.0,4450.0,1218.0,436.0,379.0,485.0,465.0,870.0,1754.0,3878.0,27405.0,91.0
170317306002009,5648.0,4748.0,3672.0,1685.0,1189.0,507.0,519.0,445.0,507.0,736.0,1622.0,4679.0,25957.0,59.0
170310318001016,5207.0,4654.0,4186.0,2002.0,1465.0,1094.0,1260.0,769.0,1140.0,1240.0,1449.0,2640.0,27106.0,72.0
170312108001025,217.0,1808.0,1448.0,589.0,708.0,613.0,619.0,595.0,636.0,674.0,882.0,1603.0,10392.0,13.0
170312511003000,5894.0,5722.0,4021.0,2344.0,1712.0,616.0,547.0,566.0,502.0,971.0,2002.0,4588.0,29485.0,83.0
170317004021030,1279.0,1074.0,1047.0,617.0,340.0,170.0,103.0,89.0,92.0,88.0,231.0,587.0,5717.0,15.0
170310207011017,1205.0,955.0,835.0,480.0,288.0,173.0,132.0,136.0,130.0,141.0,258.0,769.0,5502.0,20.0
170312925002010,4569.0,4005.0,4079.0,2259.0,1107.0,587.0,304.0,239.0,276.0,356.0,641.0,2899.0,21321.0,39.0
170316912002008,9176.0,7474.0,6318.0,3249.0,2052.0,1186.0,950.0,883.0,958.0,1695.0,3702.0,9125.0,46768.0,177.0
170312512002001,5211.0,5354.0,3469.0,1721.0,1191.0,376.0,314.0,348.0,302.0,887.0,2090.0,4568.0,25831.0,137.0
170318358001002,140.0,175.0,94.0,48.0,33.0,28.0,21.0,26.0,60.0,100.0,224.0,626.0,1575.0,4.0
170315305033014,853.0,880.0,586.0,351.0,270.0,154.0,140.0,154.0,143.0,187.0,361.0,703.0,4782.0,13.0
170317608021020,30782.0,25376.0,18666.0,10064.0,6736.0,3051.0,2871.0,2963.0,2825.0,3291.0,8678.0,25859.0,141162.0,327.0
170311102002002,5625.0,5196.0,4400.0,2891.0,1418.0,962.0,524.0,561.0,517.0,507.0,1173.0,2816.0,26590.0,73.0
170310817002028,3558.0,3498.0,2523.0,2648.0,1773.0,1110.0,1326.0,1104.0,1271.0,1118.0,1208.0,1963.0,23100.0,158.0
170312705001043,5087.0,4632.0,2962.0,1646.0,1014.0,440.0,437.0,386.0,474.0,870.0,1879.0,5226.0,25053.0,144.0
170313103001020,2848.0,2620.0,2418.0,1430.0,707.0,455.0,241.0,268.0,205.0,233.0,452.0,1132.0,13009.0,37.0
170310629001009,16086.0,13132.0,10357.0,5551.0,4741.0,2644.0,3397.0,2435.0,3302.0,2546.0,4853.0,12233.0,81277.0,143.0
170316713002013,949.0,1237.0,1064.0,753.0,367.0,247.0,130.0,127.0,126.0,128.0,378.0,796.0,6302.0,55.0
170315502002026,2530.0,1991.0,1801.0,838.0,515.0,249.0,147.0,137.0,146.0,211.0,707.0,1504.0,10776.0,25.0
170315302005045,2282.0,2049.0,1398.0,645.0,339.0,129.0,117.0,108.0,92.0,187.0,604.0,2034.0,9984.0,35.0
170318418002017,3106.0,2830.0,2133.0,1293.0,728.0,355.0,188.0,150.0,165.0,356.0,796.0,1986.0,14086.0,15.0
170318305001002,2515.0,2191.0,1989.0,1134.0,528.0,283.0,202.0,185.0,226.0,209.0,418.0,1003.0,10883.0,21.0
170312004021003,6122.0,6080.0,3861.0,2231.0,1304.0,726.0,742.0,685.0,799.0,1025.0,2634.0,7103.0,33312.0,173.0
170314603021012,5122.0,4580.0,3654.0,1872.0,1237.0,566.0,490.0,440.0,441.0,770.0,1802.0,4808.0,25782.0,50.0
170318348002014,3257.0,3817.0,2361.0,1624.0,1056.0,673.0,582.0,506.0,436.0,839.0,1798.0,4717.0,21666.0,47.0
170312832001017,1203.0,995.0,925.0,560.0,393.0,294.0,277.0,266.0,348.0,259.0,298.0,804.0,6622.0,74.0
170316504003008,4347.0,3495.0,3423.0,2012.0,1115.0,782.0,590.0,507.0,527.0,596.0,883.0,2099.0,20376.0,70.0
170315705002007,5715.0,4604.0,3367.0,1917.0,1117.0,679.0,608.0,603.0,602.0,791.0,1873.0,4838.0,26714.0,95.0
170310632003005,4591.0,3724.0,2211.0,1399.0,1234.0,866.0,1042.0,906.0,1008.0,1577.0,2452.0,4339.0,25349.0,68.0
170310104003003,6064.0,4617.0,3901.0,2410.0,1873.0,568.0,522.0,438.0,973.0,1820.0,3073.0,5171.0,31430.0,268.0
170316610003009,8187.0,7518.0,6984.0,4544.0,1931.0,1559.0,687.0,918.0,849.0,861.0,1960.0,4178.0,40176.0,91.0
170312604001030,10157.0,8990.0,6522.0,3137.0,1942.0,862.0,826.0,724.0,904.0,1138.0,3028.0,9548.0,47778.0,86.0
170312506003007,12117.0,10998.0,8086.0,4208.0,3078.0,1269.0,844.0,802.0,893.0,1368.0,3466.0,10431.0,57560.0,116.0
170311405001011,2670.0,2496.0,1757.0,869.0,625.0,334.0,257.0,249.0,238.0,351.0,800.0,2264.0,12910.0,26.0
170314603012013,5811.0,5174.0,4032.0,2110.0,1395.0,539.0,428.0,434.0,366.0,838.0,1964.0,5176.0,28267.0,69.0
170312415001012,4184.0,3401.0,3525.0,1565.0,833.0,560.0,460.0,332.0,367.0,381.0,688.0,2558.0,18854.0,32.0
170311006003025,3021.0,3039.0,2525.0,1333.0,797.0,571.0,341.0,291.0,315.0,353.0,652.0,1951.0,15189.0,37.0
170313406001018,7602.0,6148.0,4711.0,3111.0,1976.0,376.0,532.0,421.0,450.0,1415.0,3390.0,6675.0,36807.0,257.0
170316116001015,983.0,825.0,467.0,141.0,90.0,74.0,61.0,76.0,74.0,109.0,331.0,738.0,3969.0,18.0
170316201003005,1310.0,1239.0,687.0,461.0,262.0,159.0,159.0,135.0,124.0,163.0,341.0,1158.0,6198.0,49.0
170312315005003,5938.0,5541.0,3593.0,2012.0,1218.0,456.0,554.0,412.0,536.0,1041.0,2454.0,6152.0,29907.0,97.0
170312415002011,5226.0,4708.0,4646.0,2127.0,1227.0,888.0,598.0,499.0,509.0,539.0,800.0,3214.0,24981.0,84.0
170314401014011,3549.0,3555.0,2550.0,1748.0,1014.0,363.0,237.0,269.0,316.0,727.0,1817.0,3521.0,19666.0,66.0
170310612001013,6225.0,6208.0,4767.0,2731.0,1442.0,1211.0,427.0,441.0,583.0,694.0,1662.0,4280.0,30671.0,72.0
170313602001000,16031.0,12918.0,10296.0,6510.0,4923.0,3074.0,2906.0,2750.0,3109.0,5806.0,8288.0,15870.0,92481.0,479.0
170317203003021,5620.0,4345.0,3863.0,1597.0,633.0,429.0,375.0,394.0,374.0,440.0,1012.0,3240.0,22322.0,6.0
170317201002023,10197.0,8494.0,7949.0,3450.0,1850.0,1259.0,505.0,492.0,533.0,758.0,2204.0,5883.0,43574.0,54.0
170315304002008,2666.0,2715.0,1930.0,770.0,583.0,266.0,211.0,205.0,195.0,279.0,742.0,1976.0,12538.0,32.0
170312422001019,1840.0,1645.0,1586.0,723.0,447.0,297.0,203.0,167.0,184.0,202.0,316.0,1214.0,8824.0,52.0
170311202002025,3164.0,2636.0,1964.0,916.0,597.0,344.0,346.0,257.0,343.0,555.0,1302.0,3250.0,15674.0,39.0
170315502001059,1835.0,1475.0,1321.0,764.0,496.0,237.0,180.0,147.0,156.0,211.0,512.0,1101.0,8435.0,22.0
170316103001008,6619.0,5171.0,4957.0,2871.0,2214.0,1660.0,1417.0,1582.0,1470.0,1478.0,2174.0,4022.0,35635.0,41.0
170316719001015,2057.0,2004.0,1373.0,822.0,462.0,213.0,276.0,322.0,312.0,423.0,775.0,2015.0,11054.0,22.0
170314906001061,607.0,601.0,417.0,221.0,135.0,60.0,54.0,41.0,52.0,88.0,307.0,750.0,3333.0,3.0
170312410002009,6665.0,5478.0,5231.0,3198.0,1664.0,1001.0,472.0,524.0,434.0,536.0,1034.0,3548.0,29785.0,62.0
170317108002000,4322.0,4427.0,2902.0,2168.0,1828.0,1898.0,1719.0,1762.0,1701.0,1831.0,2289.0,4221.0,31068.0,3.0
170315001001005,2063.0,1914.0,1847.0,1401.0,857.0,707.0,681.0,702.0,674.0,666.0,808.0,1193.0,13513.0,5.0
170312518003018,5469.0,4801.0,3487.0,1615.0,1124.0,453.0,459.0,444.0,506.0,707.0,1690.0,5344.0,26099.0,60.0
170310307011002,12660.0,10978.0,7438.0,4636.0,2981.0,1445.0,1462.0,1489.0,1536.0,2976.0,5158.0,11182.0,63941.0,221.0
170310207022014,7911.0,6543.0,5937.0,3842.0,2476.0,1269.0,1101.0,1289.0,1230.0,1395.0,2118.0,5687.0,40798.0,146.0
170312506003011,3995.0,3424.0,2908.0,1383.0,857.0,392.0,228.0,176.0,208.0,398.0,1108.0,3282.0,18359.0,54.0
170317003024035,4214.0,3530.0,3297.0,1897.0,892.0,654.0,308.0,330.0,283.0,395.0,781.0,2132.0,18713.0,39.0
170318425001037,5258.0,4824.0,4566.0,2666.0,1281.0,880.0,676.0,765.0,543.0,628.0,1285.0,3345.0,26717.0,63.0
170312203001018,9923.0,8221.0,7822.0,4635.0,2356.0,1537.0,728.0,700.0,689.0,958.0,2322.0,4837.0,44728.0,53.0
170317205002037,3915.0,3425.0,2764.0,1248.0,721.0,427.0,296.0,266.0,291.0,388.0,1033.0,2874.0,17648.0,40.0
170314603011015,3736.0,3226.0,2410.0,1290.0,857.0,326.0,249.0,287.0,291.0,555.0,1485.0,3877.0,18589.0,68.0
170314109002002,20039.0,18136.0,17651.0,11682.0,7523.0,4287.0,2570.0,2529.0,2429.0,2664.0,4747.0,10879.0,105136.0,306.0
170316708002023,1264.0,1242.0,794.0,435.0,210.0,84.0,79.0,85.0,110.0,183.0,524.0,1398.0,6408.0,36.0
170311407011009,5994.0,4637.0,4198.0,2280.0,1637.0,880.0,618.0,617.0,571.0,771.0,1283.0,3650.0,27136.0,169.0
170310627001003,7421.0,6383.0,4455.0,2355.0,1632.0,751.0,709.0,576.0,550.0,746.0,1902.0,5571.0,33051.0,93.0
170318428001006,4817.0,3746.0,3693.0,1967.0,1337.0,800.0,634.0,560.0,602.0,588.0,1065.0,2796.0,22605.0,139.0
170315807002014,3696.0,2900.0,2773.0,1413.0,912.0,464.0,285.0,289.0,295.0,348.0,823.0,2071.0,16269.0,101.0
170311510011000,20354.0,18162.0,13768.0,6850.0,4966.0,2569.0,2234.0,2280.0,2015.0,2965.0,6715.0,18634.0,101512.0,323.0
170318305001007,3775.0,3389.0,2973.0,1697.0,850.0,555.0,340.0,297.0,281.0,384.0,651.0,1822.0,17014.0,79.0
170312105012021,8625.0,7847.0,6739.0,4282.0,2337.0,1701.0,844.0,849.0,781.0,1050.0,1877.0,5294.0,42226.0,138.0
170314909023003,4515.0,4364.0,2785.0,1879.0,900.0,282.0,251.0,254.0,279.0,737.0,1711.0,4841.0,22798.0,34.0
170317404001000,5525.0,4821.0,4083.0,1995.0,1944.0,649.0,450.0,495.0,505.0,686.0,1403.0,4512.0,27068.0,90.0
170310102012000,1636.0,1553.0,1137.0,705.0,538.0,377.0,298.0,304.0,287.0,335.0,529.0,1335.0,9034.0,40.0
170316810004025,4338.0,3805.0,2561.0,1582.0,793.0,482.0,435.0,383.0,451.0,613.0,1397.0,4074.0,20914.0,95.0
170311913011029,2562.0,2439.0,1471.0,753.0,421.0,256.0,205.0,245.0,214.0,317.0,772.0,2332.0,11987.0,15.0
170315804003012,3011.0,2716.0,2603.0,1586.0,949.0,562.0,481.0,376.0,426.0,527.0,1230.0,2904.0,17371.0,58.0
170318400002003,4042.0,3326.0,2212.0,1198.0,643.0,358.0,364.0,320.0,305.0,464.0,1269.0,3571.0,18072.0,58.0
170318315001023,5199.0,4184.0,3241.0,1596.0,1102.0,574.0,586.0,553.0,515.0,651.0,1632.0,4440.0,24273.0,79.0
170312305001000,28688.0,24591.0,16807.0,9991.0,6282.0,1385.0,721.0,603.0,3459.0,4844.0,19750.0,32708.0,149829.0,302.0
170316912002005,4704.0,3822.0,2713.0,1293.0,756.0,395.0,316.0,300.0,334.0,701.0,1850.0,4973.0,22157.0,56.0
170315302004042,510.0,473.0,324.0,157.0,97.0,35.0,22.0,26.0,30.0,50.0,115.0,433.0,2272.0,21.0
170318411001021,50083.0,20768.0,79146.0,36507.0,30668.0,33406.0,26991.0,29888.0,28955.0,29378.0,41897.0,63346.0,471033.0,27.0
170311609002018,3716.0,3317.0,2953.0,1354.0,784.0,435.0,248.0,218.0,236.0,262.0,546.0,2256.0,16325.0,26.0
170312505007005,4082.0,3181.0,2459.0,1163.0,779.0,311.0,305.0,253.0,275.0,472.0,1216.0,3257.0,17753.0,39.0
170311605012005,6247.0,4914.0,4332.0,2231.0,1451.0,796.0,623.0,561.0,555.0,661.0,1190.0,3298.0,26859.0,99.0
170311706002009,3353.0,2908.0,2054.0,1194.0,779.0,475.0,454.0,465.0,512.0,504.0,1028.0,2480.0,16206.0,45.0
170312925003006,3508.0,3076.0,2996.0,1588.0,920.0,559.0,218.0,194.0,233.0,309.0,654.0,2415.0,16670.0,37.0
170317113002019,2731.0,2419.0,2331.0,1079.0,683.0,538.0,274.0,254.0,262.0,338.0,644.0,1713.0,13266.0,47.0
170314908003027,5481.0,5137.0,4559.0,2815.0,1473.0,920.0,330.0,353.0,307.0,396.0,1280.0,2968.0,26019.0,51.0
170314604001013,8573.0,7508.0,5868.0,2924.0,1925.0,898.0,772.0,697.0,734.0,1420.0,3248.0,8009.0,42576.0,93.0
170311204003022,5530.0,4729.0,2920.0,1750.0,987.0,514.0,546.0,476.0,424.0,835.0,1771.0,4602.0,25084.0,83.0
170314909023004,5307.0,4802.0,3194.0,1702.0,1098.0,441.0,392.0,397.0,359.0,766.0,1899.0,4997.0,25354.0,42.0
170311801002010,3857.0,3183.0,2450.0,1137.0,822.0,356.0,354.0,337.0,299.0,465.0,1114.0,3024.0,17398.0,59.0
170317005014005,3529.0,3038.0,3060.0,1512.0,804.0,628.0,333.0,337.0,364.0,390.0,842.0,2285.0,17122.0,45.0
170310506002020,4674.0,3424.0,2924.0,1360.0,696.0,391.0,345.0,269.0,295.0,622.0,1051.0,2502.0,18553.0,26.0
170315805023000,7697.0,5930.0,5480.0,2531.0,1637.0,950.0,693.0,734.0,730.0,759.0,1777.0,4642.0,33560.0,130.0
170311408001010,12332.0,11614.0,10706.0,5636.0,5284.0,2693.0,996.0,787.0,860.0,1541.0,2743.0,7154.0,62346.0,71.0
170314909022050,6703.0,6132.0,4171.0,2247.0,1406.0,669.0,513.0,534.0,498.0,852.0,1734.0,5547.0,31006.0,100.0
170317004022025,2139.0,1859.0,1769.0,1053.0,608.0,426.0,273.0,294.0,242.0,383.0,450.0,1083.0,10579.0,43.0
170317003024015,3618.0,2949.0,2817.0,1504.0,824.0,525.0,247.0,272.0,236.0,388.0,675.0,1597.0,15652.0,28.0
170316609002013,9633.0,8569.0,5859.0,3616.0,1909.0,1019.0,915.0,757.0,798.0,1600.0,3471.0,8141.0,46287.0,69.0
170316405001015,3008.0,2897.0,2037.0,1070.0,654.0,389.0,284.0,291.0,276.0,313.0,787.0,2389.0,14395.0,43.0
170314314002003,7287.0,5988.0,5294.0,3533.0,2088.0,1246.0,907.0,769.0,849.0,1267.0,2532.0,5400.0,37160.0,287.0
170316118001003,2546.0,2375.0,1737.0,755.0,416.0,306.0,234.0,232.0,232.0,327.0,978.0,1940.0,12078.0,59.0
170314107001007,5435.0,4288.0,3271.0,1560.0,997.0,501.0,456.0,462.0,503.0,938.0,2330.0,4929.0,25670.0,98.0
170312518003006,7295.0,6381.0,4478.0,2210.0,1564.0,603.0,512.0,472.0,508.0,802.0,1694.0,4793.0,31312.0,105.0
170311406021004,12752.0,10770.0,9444.0,5159.0,3446.0,2047.0,1287.0,1131.0,1162.0,1591.0,2760.0,7295.0,58844.0,219.0
170310514001000,10373.0,8923.0,7120.0,3674.0,2344.0,1367.0,1308.0,1078.0,1212.0,1319.0,2266.0,6838.0,47822.0,147.0
170311504021009,3787.0,3216.0,2873.0,1896.0,947.0,656.0,353.0,307.0,347.0,412.0,780.0,2255.0,17829.0,43.0
170315302005030,1606.0,1521.0,1065.0,632.0,386.0,205.0,83.0,107.0,114.0,243.0,585.0,1410.0,7957.0,17.0
170311508004003,6927.0,5983.0,4758.0,2307.0,1668.0,713.0,625.0,613.0,593.0,942.0,2635.0,6890.0,34654.0,88.0
170317502002014,4687.0,4441.0,3270.0,1409.0,1099.0,408.0,250.0,279.0,283.0,493.0,1299.0,3189.0,21107.0,59.0
170312605001015,5656.0,5134.0,5190.0,2590.0,1325.0,846.0,506.0,482.0,560.0,678.0,1049.0,3821.0,27837.0,118.0
170310307033001,9811.0,8532.0,5726.0,1758.0,2022.0,836.0,843.0,738.0,1001.0,1936.0,4427.0,9414.0,47044.0,177.0
170312504002003,6205.0,5901.0,3758.0,2194.0,1524.0,788.0,686.0,808.0,700.0,1040.0,2350.0,5941.0,31895.0,102.0
170315101002071,5580.0,4974.0,4385.0,2710.0,1486.0,1034.0,664.0,613.0,613.0,757.0,1232.0,3444.0,27492.0,101.0
170312107002013,7661.0,6639.0,5806.0,3498.0,1768.0,1295.0,766.0,752.0,677.0,896.0,1416.0,3682.0,34856.0,104.0
170314303001013,4890.0,3828.0,3681.0,1893.0,1308.0,616.0,249.0,215.0,219.0,422.0,1512.0,3333.0,22166.0,39.0
170310205003008,3903.0,2979.0,2218.0,1362.0,869.0,548.0,560.0,516.0,501.0,667.0,1130.0,2949.0,18202.0,103.0
170312101002003,6373.0,5348.0,5016.0,3072.0,1635.0,1126.0,745.0,649.0,652.0,823.0,1254.0,2950.0,29643.0,114.0
170317108003011,9995.0,9524.0,6067.0,3215.0,2033.0,784.0,574.0,628.0,586.0,1391.0,3736.0,9950.0,48483.0,92.0
170317112001005,5987.0,5859.0,5166.0,2550.0,1510.0,1058.0,386.0,370.0,459.0,749.0,1800.0,4073.0,29967.0,55.0
170316403004036,4511.0,4311.0,3112.0,1545.0,903.0,510.0,421.0,400.0,385.0,485.0,1177.0,3664.0,21424.0,50.0
170311502003015,3703.0,3170.0,1774.0,878.0,474.0,324.0,343.0,302.0,289.0,427.0,1013.0,3265.0,15962.0,36.0
170316204003009,4654.0,4425.0,2847.0,1482.0,941.0,549.0,507.0,483.0,456.0,612.0,1461.0,4245.0,22662.0,79.0
170314603011014,4600.0,4160.0,3274.0,1828.0,1100.0,560.0,430.0,414.0,335.0,625.0,1524.0,3838.0,22688.0,90.0
170310514002009,993.0,818.0,667.0,326.0,208.0,91.0,92.0,75.0,75.0,82.0,231.0,688.0,4346.0,51.0
170316715003010,2177.0,2003.0,1911.0,1192.0,296.0,179.0,80.0,96.0,70.0,95.0,397.0,1063.0,9559.0,7.0
170318343004014,3393.0,3022.0,1919.0,1479.0,786.0,305.0,224.0,201.0,233.0,419.0,1093.0,2509.0,15583.0,26.0
170318373002009,886.0,733.0,456.0,268.0,142.0,95.0,88.0,91.0,100.0,122.0,309.0,933.0,4223.0,22.0
170310629001004,9489.0,8359.0,5981.0,2983.0,2035.0,989.0,918.0,920.0,897.0,1088.0,2767.0,7823.0,44249.0,111.0
170312104001010,11211.0,9144.0,6990.0,4063.0,2546.0,1222.0,1151.0,1075.0,1015.0,1612.0,3528.0,8693.0,52250.0,208.0
170310902001023,4217.0,3341.0,2836.0,1540.0,927.0,486.0,332.0,281.0,259.0,443.0,1131.0,2628.0,18421.0,45.0
170311604001001,3217.0,2540.0,2221.0,1142.0,671.0,461.0,358.0,357.0,310.0,397.0,649.0,1832.0,14155.0,39.0
170318342002019,4825.0,3251.0,3196.0,1992.0,1223.0,476.0,274.0,232.0,253.0,501.0,1404.0,3039.0,20666.0,52.0
170318429002008,2231.0,2048.0,1922.0,1033.0,508.0,298.0,117.0,81.0,84.0,120.0,429.0,941.0,9812.0,9.0
170312503004010,1542.0,1532.0,886.0,479.0,234.0,119.0,92.0,116.0,125.0,227.0,708.0,1848.0,7908.0,19.0
170310902004012,4010.0,3166.0,2759.0,1493.0,919.0,565.0,477.0,341.0,361.0,463.0,980.0,2375.0,17909.0,43.0
170312001001011,5101.0,4274.0,3128.0,1790.0,1109.0,571.0,564.0,489.0,505.0,695.0,1540.0,3976.0,23742.0,80.0
170317303001002,4666.0,4037.0,3981.0,1773.0,1158.0,745.0,328.0,265.0,314.0,476.0,1025.0,3158.0,21926.0,51.0
170313006001014,4269.0,3746.0,3271.0,2087.0,1016.0,674.0,408.0,361.0,357.0,460.0,1006.0,2646.0,20301.0,161.0
170311906013002,1974.0,1872.0,1318.0,908.0,626.0,350.0,291.0,287.0,290.0,435.0,980.0,2276.0,11607.0,52.0
170311609001017,8310.0,7210.0,5993.0,2695.0,1905.0,985.0,783.0,343.0,1164.0,1203.0,2986.0,6578.0,40155.0,78.0
170318340001003,2526.0,2357.0,1581.0,910.0,592.0,2547.0,340.0,308.0,390.0,587.0,1363.0,3580.0,17081.0,49.0
170316915001015,9425.0,8782.0,7018.0,3879.0,2434.0,1149.0,864.0,870.0,839.0,1174.0,2819.0,7553.0,46806.0,97.0
170311901001020,10232.0,8522.0,6240.0,3779.0,2547.0,1123.0,988.0,876.0,843.0,1421.0,3208.0,8001.0,47780.0,151.0
170313018012012,4101.0,3741.0,3265.0,2646.0,1105.0,795.0,447.0,441.0,461.0,464.0,872.0,2298.0,20636.0,120.0
170317110003018,5137.0,4774.0,3100.0,1740.0,1179.0,616.0,535.0,593.0,660.0,1006.0,2156.0,5415.0,26911.0,39.0
170316715003030,2002.0,1830.0,1663.0,1123.0,612.0,342.0,163.0,111.0,138.0,152.0,388.0,1079.0,9603.0,43.0
170316505003003,3272.0,2691.0,2016.0,1195.0,675.0,362.0,337.0,328.0,302.0,451.0,1069.0,2470.0,15168.0,30.0
170311906021016,485.0,419.0,236.0,142.0,96.0,87.0,79.0,93.0,83.0,86.0,140.0,414.0,2360.0,37.0
170311607003006,7516.0,5880.0,5692.0,3441.0,1907.0,1232.0,720.0,691.0,705.0,1089.0,1345.0,3755.0,33973.0,85.0
170313807001015,11269.0,10888.0,7602.0,4089.0,2670.0,1641.0,1718.0,899.0,831.0,2166.0,4157.0,9816.0,57746.0,72.0
170313204001017,132135.0,86667.0,69062.0,38426.0,26982.0,10836.0,7032.0,7228.0,10752.0,26135.0,64404.0,94094.0,573753.0,98.0
170317005014003,1046.0,903.0,899.0,493.0,261.0,242.0,124.0,124.0,122.0,128.0,223.0,670.0,5235.0,48.0
170312505003008,6234.0,5006.0,3775.0,1848.0,1235.0,513.0,445.0,402.0,406.0,650.0,1968.0,5578.0,28060.0,46.0
170311204003011,5781.0,5031.0,3255.0,1859.0,1065.0,520.0,496.0,439.0,465.0,983.0,2116.0,5162.0,27172.0,72.0
170314911004013,3556.0,3191.0,2259.0,1138.0,701.0,301.0,240.0,248.0,255.0,484.0,1177.0,3357.0,16907.0,26.0
170318400001005,4517.0,3835.0,2519.0,1349.0,702.0,355.0,345.0,326.0,322.0,689.0,1569.0,4151.0,20679.0,47.0
170311504023016,6748.0,5926.0,5360.0,3210.0,1778.0,1103.0,631.0,544.0,537.0,832.0,1479.0,3634.0,31782.0,78.0
170313514001025,2492.0,2122.0,1479.0,856.0,496.0,262.0,209.0,183.0,150.0,257.0,589.0,2058.0,11153.0,2.0
170316112002010,4348.0,4008.0,2848.0,1480.0,850.0,476.0,453.0,367.0,429.0,660.0,1757.0,4924.0,22600.0,111.0
170317207002002,4811.0,4148.0,2783.0,1184.0,767.0,250.0,251.0,228.0,247.0,538.0,1449.0,4321.0,20977.0,4.0
170317304001008,2387.0,1946.0,1456.0,680.0,560.0,183.0,167.0,144.0,158.0,308.0,704.0,2099.0,10792.0,30.0
170311606022000,7915.0,7425.0,6752.0,3194.0,1961.0,1344.0,668.0,515.0,649.0,779.0,1516.0,4614.0,37332.0,99.0
170312505005010,2472.0,2063.0,1502.0,723.0,514.0,218.0,219.0,201.0,209.0,275.0,709.0,2108.0,11213.0,37.0
170311502004019,2894.0,2498.0,1505.0,819.0,426.0,207.0,219.0,204.0,189.0,408.0,1015.0,2670.0,13054.0,26.0
170311002002002,6330.0,4810.0,4029.0,2109.0,1279.0,695.0,505.0,412.0,387.0,571.0,1356.0,3519.0,26002.0,68.0
170311201001005,3423.0,3146.0,2149.0,910.0,548.0,282.0,217.0,214.0,282.0,571.0,1450.0,3758.0,16950.0,32.0
170316408001017,4456.0,3920.0,2579.0,1565.0,1014.0,520.0,447.0,412.0,413.0,542.0,1385.0,3631.0,20884.0,86.0
170313104001001,4535.0,4357.0,3883.0,2182.0,1066.0,769.0,441.0,438.0,357.0,430.0,863.0,2192.0,21513.0,84.0
170311502005007,10215.0,8979.0,5750.0,3311.0,2068.0,1004.0,1030.0,955.0,1022.0,1856.0,3909.0,9797.0,49896.0,154.0
170310302003005,4449.0,4243.0,2735.0,1437.0,961.0,386.0,354.0,334.0,322.0,583.0,1350.0,4184.0,21338.0,48.0
170316714001014,1329.0,1202.0,1132.0,813.0,541.0,381.0,276.0,252.0,113.0,221.0,450.0,771.0,7481.0,13.0
170311407011007,16555.0,13948.0,12072.0,5749.0,4762.0,2418.0,1660.0,1735.0,1693.0,1996.0,3727.0,10766.0,77081.0,240.0
170312002004009,5726.0,4736.0,3458.0,1948.0,1120.0,540.0,449.0,399.0,400.0,691.0,1674.0,4534.0,25675.0,90.0
170310209011009,12594.0,12735.0,8607.0,4422.0,3073.0,1567.0,1445.0,1395.0,1313.0,1884.0,4589.0,13132.0,66756.0,179.0
170316503022032,4168.0,3988.0,2699.0,1316.0,764.0,477.0,432.0,431.0,383.0,518.0,1094.0,3569.0,19839.0,74.0
170314903001019,1134.0,988.0,913.0,567.0,295.0,213.0,79.0,91.0,73.0,95.0,204.0,582.0,5234.0,16.0
170316405001027,311.0,296.0,205.0,108.0,71.0,59.0,54.0,46.0,53.0,58.0,91.0,273.0,1625.0,139.0
170314207003003,4798.0,3954.0,3896.0,1665.0,1599.0,814.0,407.0,373.0,312.0,493.0,978.0,2489.0,21778.0,60.0
170311406011019,6955.0,5701.0,4971.0,2722.0,1875.0,1163.0,984.0,686.0,653.0,786.0,1545.0,4218.0,32259.0,133.0
170310206013002,10590.0,9384.0,5708.0,3877.0,2709.0,1275.0,910.0,741.0,871.0,1173.0,2679.0,6079.0,45996.0,124.0
170316610003008,5773.0,5109.0,5019.0,3207.0,1651.0,1085.0,597.0,598.0,513.0,597.0,1441.0,3117.0,28707.0,83.0
170312504003005,8745.0,8589.0,4999.0,3092.0,1879.0,1084.0,692.0,849.0,641.0,1358.0,3003.0,8849.0,43780.0,117.0
170315302005058,1195.0,1136.0,775.0,381.0,267.0,120.0,92.0,76.0,80.0,171.0,385.0,1137.0,5815.0,14.0
170315103004017,2590.0,2362.0,2063.0,1550.0,876.0,472.0,333.0,297.0,257.0,348.0,521.0,1420.0,13089.0,24.0
170316914005004,4754.0,4412.0,3163.0,1688.0,1172.0,501.0,273.0,319.0,271.0,536.0,1514.0,3708.0,22311.0,36.0
